"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.047613241E0,-1.800000072E-1,2.150000036E-1,-5.849999785E-1,6.487295114E-1
6.052561531E0,-1.519999951E-1,2.179999948E-1,-6.140000224E-1,6.690471013E-1
6.057510166E0,-1.519999951E-1,2.179999948E-1,-6.140000224E-1,6.690471013E-1
6.062457531E0,-9.000000358E-2,1.759999990E-1,-6.100000143E-1,6.412300818E-1
6.067405258E0,-9.000000358E-2,1.759999990E-1,-6.100000143E-1,6.412300818E-1
6.072348618E0,-1.230000034E-1,1.729999930E-1,-5.709999800E-1,6.091789356E-1
6.077293259E0,-1.230000034E-1,1.729999930E-1,-5.709999800E-1,6.091789356E-1
6.082242894E0,-1.490000039E-1,1.739999950E-1,-5.920000076E-1,6.347763452E-1
6.087191049E0,-1.490000039E-1,1.739999950E-1,-5.920000076E-1,6.347763452E-1
6.092135825E0,-1.780000031E-1,1.780000031E-1,-5.299999714E-1,5.867435316E-1
6.097081590E0,-1.780000031E-1,1.780000031E-1,-5.299999714E-1,5.867435316E-1
6.102032284E0,-1.389999986E-1,2.189999968E-1,-5.329999924E-1,5.927655439E-1
6.106981525E0,-1.389999986E-1,2.189999968E-1,-5.329999924E-1,5.927655439E-1
6.111929133E0,-1.289999932E-1,2.680000067E-1,-5.649999976E-1,6.385060682E-1
6.116877220E0,-1.289999932E-1,2.680000067E-1,-5.649999976E-1,6.385060682E-1
6.121825059E0,-8.500000089E-2,2.599999905E-1,-5.889999866E-1,6.494197252E-1
6.126772978E0,-8.500000089E-2,2.599999905E-1,-5.889999866E-1,6.494197252E-1
6.131719515E0,-7.500000298E-2,2.360000014E-1,-5.749999881E-1,6.260558980E-1
6.136666450E0,-7.500000298E-2,2.360000014E-1,-5.749999881E-1,6.260558980E-1
6.141612154E0,-5.400000140E-2,2.259999961E-1,-6.060000062E-1,6.490208054E-1
6.146558219E0,-5.400000140E-2,2.259999961E-1,-6.060000062E-1,6.490208054E-1
6.151509604E0,-4.699999839E-2,2.129999995E-1,-5.749999881E-1,6.149821021E-1
6.156459439E0,-4.699999839E-2,2.129999995E-1,-5.749999881E-1,6.149821021E-1
6.161409602E0,-1.159999967E-1,1.909999996E-1,-5.400000215E-1,5.844116890E-1
6.166359669E0,-1.159999967E-1,1.909999996E-1,-5.400000215E-1,5.844116890E-1
6.171305412E0,-8.600000292E-2,1.469999999E-1,-5.350000262E-1,5.614534963E-1
6.176252397E0,-8.600000292E-2,1.469999999E-1,-5.350000262E-1,5.614534963E-1
6.181205256E0,-1.089999974E-1,1.679999977E-1,-5.030000210E-1,5.414000552E-1
6.186156395E0,-1.089999974E-1,1.679999977E-1,-5.030000210E-1,5.414000552E-1
6.191101502E0,-6.400000304E-2,1.220000014E-1,-5.249999762E-1,5.427752534E-1
6.196048353E0,-6.400000304E-2,1.220000014E-1,-5.249999762E-1,5.427752534E-1
6.200997076E0,-4.399999976E-2,1.570000052E-1,-5.479999781E-1,5.717420551E-1
6.205945261E0,-4.399999976E-2,1.570000052E-1,-5.479999781E-1,5.717420551E-1
6.210890156E0,-6.100000069E-2,1.930000037E-1,-6.000000238E-1,6.332219438E-1
6.215836023E0,-6.100000069E-2,1.930000037E-1,-6.000000238E-1,6.332219438E-1
6.220786730E0,-6.100000069E-2,1.930000037E-1,-6.000000238E-1,6.332219438E-1
6.225736021E0,-6.100000069E-2,1.930000037E-1,-6.000000238E-1,6.332219438E-1
6.230685611E0,-5.299999937E-2,1.469999999E-1,-5.450000167E-1,5.669594501E-1
6.235635108E0,-5.299999937E-2,1.469999999E-1,-5.450000167E-1,5.669594501E-1
6.240581473E0,-7.000000030E-2,1.550000012E-1,-5.230000019E-1,5.499581824E-1
6.245528744E0,-7.000000030E-2,1.550000012E-1,-5.230000019E-1,5.499581824E-1
6.250477363E0,-7.000000030E-2,1.550000012E-1,-5.230000019E-1,5.499581824E-1
6.255425588E0,-7.000000030E-2,1.550000012E-1,-5.230000019E-1,5.499581824E-1
6.260371021E0,-1.379999965E-1,1.140000001E-1,-6.039999723E-1,6.299650511E-1
6.265317276E0,-1.379999965E-1,1.140000001E-1,-6.039999723E-1,6.299650511E-1
6.270265259E0,-1.169999987E-1,1.350000054E-1,-5.490000248E-1,5.773344164E-1
6.275212736E0,-1.169999987E-1,1.350000054E-1,-5.490000248E-1,5.773344164E-1
6.280159491E0,-1.019999981E-1,8.600000292E-2,-5.320000052E-1,5.484742525E-1
6.285106478E0,-1.019999981E-1,8.600000292E-2,-5.320000052E-1,5.484742525E-1
6.290053402E0,-1.120000035E-1,1.250000000E-1,-5.440000296E-1,5.693022334E-1
6.295000369E0,-1.120000035E-1,1.250000000E-1,-5.440000296E-1,5.693022334E-1
6.299950527E0,-1.199999973E-1,1.260000020E-1,-5.709999800E-1,5.969229238E-1
6.304899752E0,-1.199999973E-1,1.260000020E-1,-5.709999800E-1,5.969229238E-1
6.309846406E0,-1.159999967E-1,1.110000014E-1,-5.379999876E-1,5.614454437E-1
6.314793821E0,-1.159999967E-1,1.110000014E-1,-5.379999876E-1,5.614454437E-1
6.319739758E0,-8.600000292E-2,1.190000027E-1,-5.400000215E-1,5.596043462E-1
6.324686129E0,-8.600000292E-2,1.190000027E-1,-5.400000215E-1,5.596043462E-1
6.329635498E0,-8.299999684E-2,1.330000013E-1,-5.329999924E-1,5.555780698E-1
6.334583983E0,-8.299999684E-2,1.330000013E-1,-5.329999924E-1,5.555780698E-1
6.339533035E0,-9.700000286E-2,1.169999987E-1,-5.460000038E-1,5.667574476E-1
6.344481914E0,-9.700000286E-2,1.169999987E-1,-5.460000038E-1,5.667574476E-1
6.349429539E0,-8.900000155E-2,1.389999986E-1,-5.849999785E-1,6.078379511E-1
6.354377532E0,-8.900000155E-2,1.389999986E-1,-5.849999785E-1,6.078379511E-1
6.359326843E0,-1.400000043E-2,1.560000032E-1,-5.740000010E-1,5.949857159E-1
6.364275766E0,-1.400000043E-2,1.560000032E-1,-5.740000010E-1,5.949857159E-1
6.369222481E0,-2.099999972E-2,1.350000054E-1,-5.889999866E-1,6.046378964E-1
6.374169844E0,-2.099999972E-2,1.350000054E-1,-5.889999866E-1,6.046378964E-1
6.379116951E0,-5.400000140E-2,1.389999986E-1,-5.680000186E-1,5.872486874E-1
6.384064110E0,-5.400000140E-2,1.389999986E-1,-5.680000186E-1,5.872486874E-1
6.389010586E0,-6.400000304E-2,1.449999958E-1,-5.889999866E-1,6.099524436E-1
6.393957263E0,-6.400000304E-2,1.449999958E-1,-5.889999866E-1,6.099524436E-1
6.398906283E0,-3.200000152E-2,1.909999996E-1,-6.240000129E-1,6.533613212E-1
6.403854596E0,-3.200000152E-2,1.909999996E-1,-6.240000129E-1,6.533613212E-1
6.408801102E0,-6.300000101E-2,2.189999968E-1,-6.000000238E-1,6.418177524E-1
6.413748137E0,-6.300000101E-2,2.189999968E-1,-6.000000238E-1,6.418177524E-1
6.418696110E0,-5.999999866E-2,1.870000064E-1,-5.920000076E-1,6.237251087E-1
6.423643785E0,-5.999999866E-2,1.870000064E-1,-5.920000076E-1,6.237251087E-1
6.428591121E0,-3.799999878E-2,1.800000072E-1,-6.069999933E-1,6.342657128E-1
6.433538556E0,-3.799999878E-2,1.800000072E-1,-6.069999933E-1,6.342657128E-1
6.438486617E0,-5.200000107E-2,1.780000031E-1,-6.079999804E-1,6.356508298E-1
6.443434520E0,-5.200000107E-2,1.780000031E-1,-6.079999804E-1,6.356508298E-1
6.448382176E0,-7.199999690E-2,1.509999931E-1,-5.450000167E-1,5.700964968E-1
6.453329905E0,-7.199999690E-2,1.509999931E-1,-5.450000167E-1,5.700964968E-1
6.458278122E0,-7.599999756E-2,1.930000037E-1,-4.779999852E-1,5.210652425E-1
6.463226203E0,-7.599999756E-2,1.930000037E-1,-4.779999852E-1,5.210652425E-1
6.468172612E0,-5.200000107E-2,2.000000030E-1,-4.399999976E-1,4.861110976E-1
6.473119513E0,-5.200000107E-2,2.000000030E-1,-4.399999976E-1,4.861110976E-1
6.478066544E0,-9.899999946E-2,2.039999962E-1,-4.799999893E-1,5.308643782E-1
6.483013559E0,-9.899999946E-2,2.039999962E-1,-4.799999893E-1,5.308643782E-1
6.487960331E0,-1.199999973E-1,2.070000023E-1,-4.830000103E-1,5.390157792E-1
6.492907176E0,-1.199999973E-1,2.070000023E-1,-4.830000103E-1,5.390157792E-1
6.497854615E0,-1.389999986E-1,2.150000036E-1,-4.880000055E-1,5.510807622E-1
6.502801874E0,-1.389999986E-1,2.150000036E-1,-4.880000055E-1,5.510807622E-1
6.507751308E0,-1.159999967E-1,2.230000049E-1,-4.990000129E-1,5.587360864E-1
6.512700105E0,-1.159999967E-1,2.230000049E-1,-4.990000129E-1,5.587360864E-1
6.517647993E0,-7.000000030E-2,2.189999968E-1,-5.630000234E-1,6.081365183E-1
6.522596132E0,-7.000000030E-2,2.189999968E-1,-5.630000234E-1,6.081365183E-1
6.527542981E0,-1.070000008E-1,1.879999936E-1,-5.770000219E-1,6.162158900E-1
6.532490208E0,-1.070000008E-1,1.879999936E-1,-5.770000219E-1,6.162158900E-1
6.537438554E0,-8.200000226E-2,1.940000057E-1,-5.400000215E-1,5.796205878E-1
6.542386549E0,-8.200000226E-2,1.940000057E-1,-5.400000215E-1,5.796205878E-1
6.547333829E0,-9.799999744E-2,1.809999943E-1,-5.299999714E-1,5.685639516E-1
6.552281320E0,-9.799999744E-2,1.809999943E-1,-5.299999714E-1,5.685639516E-1
6.557230151E0,-9.000000358E-2,2.020000070E-1,-5.699999928E-1,6.113951221E-1
6.562178572E0,-9.000000358E-2,2.020000070E-1,-5.699999928E-1,6.113951221E-1
6.567127266E0,-6.300000101E-2,1.679999977E-1,-5.730000138E-1,6.004348551E-1
6.572075881E0,-6.300000101E-2,1.679999977E-1,-5.730000138E-1,6.004348551E-1
6.577024626E0,-4.699999839E-2,1.679999977E-1,-6.010000110E-1,6.258066892E-1
6.581973337E0,-4.699999839E-2,1.679999977E-1,-6.010000110E-1,6.258066892E-1
6.586919638E0,-7.100000232E-2,1.689999998E-1,-5.830000043E-1,6.111391047E-1
6.591866647E0,-7.100000232E-2,1.689999998E-1,-5.830000043E-1,6.111391047E-1
6.596813929E0,-1.899999939E-2,1.930000037E-1,-5.550000072E-1,5.879073136E-1
6.601761120E0,-1.899999939E-2,1.930000037E-1,-5.550000072E-1,5.879073136E-1
6.606708313E0,-4.800000042E-2,2.140000015E-1,-5.690000057E-1,6.098040728E-1
6.611655506E0,-4.800000042E-2,2.140000015E-1,-5.690000057E-1,6.098040728E-1
6.616600791E0,-7.400000095E-2,2.300000042E-1,-5.989999771E-1,6.458923863E-1
6.621546646E0,-7.400000095E-2,2.300000042E-1,-5.989999771E-1,6.458923863E-1
6.626489561E0,-7.800000161E-2,2.240000069E-1,-5.669999719E-1,6.146128631E-1
6.631433338E0,-7.800000161E-2,2.240000069E-1,-5.669999719E-1,6.146128631E-1
6.636384254E0,-9.499999881E-2,2.360000014E-1,-4.790000021E-1,5.423670367E-1
6.641333059E0,-9.499999881E-2,2.360000014E-1,-4.790000021E-1,5.423670367E-1
6.646278983E0,-7.699999958E-2,2.540000081E-1,-5.199999809E-1,5.838193078E-1
6.651225752E0,-7.699999958E-2,2.540000081E-1,-5.199999809E-1,5.838193078E-1
6.656171740E0,-6.300000101E-2,1.780000031E-1,-5.049999952E-1,5.391456171E-1
6.661117969E0,-6.300000101E-2,1.780000031E-1,-5.049999952E-1,5.391456171E-1
6.666066496E0,-1.019999981E-1,1.700000018E-1,-4.979999959E-1,5.360111904E-1
6.671014351E0,-1.019999981E-1,1.700000018E-1,-4.979999959E-1,5.360111904E-1
6.675965380E0,-9.700000286E-2,1.490000039E-1,-5.839999914E-1,6.104637513E-1
6.680915491E0,-9.700000286E-2,1.490000039E-1,-5.839999914E-1,6.104637513E-1
6.685864752E0,-7.800000161E-2,1.490000039E-1,-5.730000138E-1,5.971716816E-1
6.690814263E0,-7.800000161E-2,1.490000039E-1,-5.730000138E-1,5.971716816E-1
6.695761998E0,-7.000000030E-2,1.609999985E-1,-5.479999781E-1,5.754345971E-1
6.700710257E0,-7.000000030E-2,1.609999985E-1,-5.479999781E-1,5.754345971E-1
6.705660013E0,-4.600000009E-2,1.340000033E-1,-5.619999766E-1,5.795825866E-1
6.710609332E0,-4.600000009E-2,1.340000033E-1,-5.619999766E-1,5.795825866E-1
6.715559986E0,-6.899999827E-2,1.059999987E-1,-5.640000105E-1,5.780077952E-1
6.720510285E0,-6.899999827E-2,1.059999987E-1,-5.640000105E-1,5.780077952E-1
6.725453925E0,-9.200000018E-2,1.010000035E-1,-5.580000281E-1,5.744815333E-1
6.730399516E0,-9.200000018E-2,1.010000035E-1,-5.580000281E-1,5.744815333E-1
6.735348811E0,-7.100000232E-2,9.200000018E-2,-5.860000253E-1,5.974119433E-1
6.740297034E0,-7.100000232E-2,9.200000018E-2,-5.860000253E-1,5.974119433E-1
6.745243870E0,-1.110000014E-1,1.720000058E-1,-6.110000014E-1,6.443803256E-1
6.750191113E0,-1.110000014E-1,1.720000058E-1,-6.110000014E-1,6.443803256E-1
6.755138181E0,-1.169999987E-1,1.979999989E-1,-5.789999962E-1,6.230040087E-1
6.760085288E0,-1.169999987E-1,1.979999989E-1,-5.789999962E-1,6.230040087E-1
6.765032224E0,-1.669999957E-1,1.879999936E-1,-5.809999704E-1,6.330829028E-1
6.769979211E0,-1.669999957E-1,1.879999936E-1,-5.809999704E-1,6.330829028E-1
6.774922863E0,-1.539999992E-1,2.119999975E-1,-5.889999866E-1,6.446557089E-1
6.779867504E0,-1.539999992E-1,2.119999975E-1,-5.889999866E-1,6.446557089E-1
6.784816754E0,-1.159999967E-1,1.879999936E-1,-5.920000076E-1,6.318734097E-1
6.789764655E0,-1.159999967E-1,1.879999936E-1,-5.920000076E-1,6.318734097E-1
6.794709502E0,-1.049999967E-1,1.770000011E-1,-6.039999723E-1,6.380987120E-1
6.799655225E0,-1.049999967E-1,1.770000011E-1,-6.039999723E-1,6.380987120E-1
6.804601992E0,-6.899999827E-2,1.870000064E-1,-5.879999995E-1,6.208655262E-1
6.809548453E0,-6.899999827E-2,1.870000064E-1,-5.879999995E-1,6.208655262E-1
6.814498816E0,-7.800000161E-2,2.010000050E-1,-5.740000010E-1,6.131565896E-1
6.819448049E0,-7.800000161E-2,2.010000050E-1,-5.740000010E-1,6.131565896E-1
6.824395298E0,-1.570000052E-1,2.150000036E-1,-5.830000043E-1,6.409079561E-1
6.829343129E0,-1.570000052E-1,2.150000036E-1,-5.830000043E-1,6.409079561E-1
6.834288605E0,-1.369999945E-1,2.290000021E-1,-5.429999828E-1,6.050280827E-1
6.839234792E0,-1.369999945E-1,2.290000021E-1,-5.429999828E-1,6.050280827E-1
6.844182065E0,-9.499999881E-2,1.570000052E-1,-5.440000296E-1,5.741167421E-1
6.849129020E0,-9.499999881E-2,1.570000052E-1,-5.440000296E-1,5.741167421E-1
6.854074327E0,-1.070000008E-1,1.599999964E-1,-5.490000248E-1,5.817645797E-1
6.859020110E0,-1.070000008E-1,1.599999964E-1,-5.490000248E-1,5.817645797E-1
6.863965741E0,-1.230000034E-1,1.840000004E-1,-5.609999895E-1,6.030804169E-1
6.868911418E0,-1.230000034E-1,1.840000004E-1,-5.609999895E-1,6.030804169E-1
6.873859821E0,-1.000000015E-1,2.479999959E-1,-5.709999800E-1,6.305116775E-1
6.878807454E0,-1.000000015E-1,2.479999959E-1,-5.709999800E-1,6.305116775E-1
6.883752048E0,-7.000000030E-2,2.220000029E-1,-5.820000172E-1,6.268237562E-1
6.888697533E0,-7.000000030E-2,2.220000029E-1,-5.820000172E-1,6.268237562E-1
6.893645641E0,-1.700000092E-2,1.870000064E-1,-5.799999833E-1,6.096375834E-1
6.898592954E0,-1.700000092E-2,1.870000064E-1,-5.799999833E-1,6.096375834E-1
6.903540404E0,-2.999999933E-2,1.920000017E-1,-6.060000062E-1,6.363961094E-1
6.908487809E0,-2.999999933E-2,1.920000017E-1,-6.060000062E-1,6.363961094E-1
6.913434244E0,-2.700000070E-2,1.710000038E-1,-6.320000291E-1,6.552816479E-1
6.918380965E0,-2.700000070E-2,1.710000038E-1,-6.320000291E-1,6.552816479E-1
6.923326000E0,-1.700000092E-2,2.199999988E-1,-5.910000205E-1,6.308486536E-1
6.928271519E0,-1.700000092E-2,2.199999988E-1,-5.910000205E-1,6.308486536E-1
6.933219363E0,-1.700000092E-2,2.290000021E-1,-5.920000076E-1,6.349755980E-1
6.938166554E0,-1.700000092E-2,2.290000021E-1,-5.920000076E-1,6.349755980E-1
6.943113432E0,-1.799999923E-2,2.599999905E-1,-5.590000153E-1,6.167698210E-1
6.948060403E0,-1.799999923E-2,2.599999905E-1,-5.590000153E-1,6.167698210E-1
6.953009428E0,6.000000052E-3,2.409999967E-1,-5.899999738E-1,6.373515258E-1
6.957957857E0,6.000000052E-3,2.409999967E-1,-5.899999738E-1,6.373515258E-1
6.962900918E0,-2.999999933E-2,2.450000048E-1,-5.759999752E-1,6.266585783E-1
6.967845551E0,-2.999999933E-2,2.450000048E-1,-5.759999752E-1,6.266585783E-1
6.972792866E0,-6.100000069E-2,1.930000037E-1,-5.939999819E-1,6.275396242E-1
6.977739395E0,-6.100000069E-2,1.930000037E-1,-5.939999819E-1,6.275396242E-1
6.982684404E0,-5.499999970E-2,2.189999968E-1,-6.039999723E-1,6.448270816E-1
6.987629859E0,-5.499999970E-2,2.189999968E-1,-6.039999723E-1,6.448270816E-1
6.992575932E0,-8.600000292E-2,2.290000021E-1,-5.889999866E-1,6.377758115E-1
6.997521839E0,-8.600000292E-2,2.290000021E-1,-5.889999866E-1,6.377758115E-1
7.002469161E0,-7.900000364E-2,1.829999983E-1,-5.770000219E-1,6.104580455E-1
7.007416068E0,-7.900000364E-2,1.829999983E-1,-5.770000219E-1,6.104580455E-1
7.012362108E0,-1.030000001E-1,1.739999950E-1,-5.929999948E-1,6.265253323E-1
7.017308393E0,-1.030000001E-1,1.739999950E-1,-5.929999948E-1,6.265253323E-1
7.022257361E0,-1.299999952E-1,2.389999926E-1,-5.780000091E-1,6.388309680E-1
7.027205544E0,-1.299999952E-1,2.389999926E-1,-5.780000091E-1,6.388309680E-1
7.032152076E0,-9.700000286E-2,2.500000000E-1,-5.759999752E-1,6.353620794E-1
7.037099089E0,-9.700000286E-2,2.500000000E-1,-5.759999752E-1,6.353620794E-1
7.042048519E0,-5.299999937E-2,2.409999967E-1,-5.759999752E-1,6.266306486E-1
7.046997242E0,-5.299999937E-2,2.409999967E-1,-5.759999752E-1,6.266306486E-1
7.051944543E0,-2.899999917E-2,2.509999871E-1,-5.500000119E-1,6.052619322E-1
7.056892286E0,-2.899999917E-2,2.509999871E-1,-5.500000119E-1,6.052619322E-1
7.061839112E0,2.199999988E-2,1.959999949E-1,-6.029999852E-1,6.344359543E-1
7.066786209E0,2.199999988E-2,1.959999949E-1,-6.029999852E-1,6.344359543E-1
7.071735093E0,-2.800000086E-2,2.319999933E-1,-5.809999704E-1,6.262339520E-1
7.076683448E0,-2.800000086E-2,2.319999933E-1,-5.809999704E-1,6.262339520E-1
7.081630441E0,-4.199999943E-2,2.649999857E-1,-5.709999800E-1,6.308961638E-1
7.086577834E0,-4.199999943E-2,2.649999857E-1,-5.709999800E-1,6.308961638E-1
7.091523659E0,-1.209999993E-1,2.329999954E-1,-5.669999719E-1,6.248351509E-1
7.096469930E0,-1.209999993E-1,2.329999954E-1,-5.669999719E-1,6.248351509E-1
7.101416558E0,-1.369999945E-1,2.560000122E-1,-5.410000086E-1,6.139918680E-1
7.106363083E0,-1.369999945E-1,2.560000122E-1,-5.410000086E-1,6.139918680E-1
7.111309584E0,-1.870000064E-1,2.960000038E-1,-5.379999876E-1,6.418948444E-1
7.116256089E0,-1.870000064E-1,2.960000038E-1,-5.379999876E-1,6.418948444E-1
7.121205200E0,-1.529999971E-1,2.370000035E-1,-5.400000215E-1,6.092438132E-1
7.126153549E0,-1.529999971E-1,2.370000035E-1,-5.400000215E-1,6.092438132E-1
7.131098079E0,-1.599999964E-1,2.649999857E-1,-4.709999859E-1,5.636186459E-1
7.136043718E0,-1.599999964E-1,2.649999857E-1,-4.709999859E-1,5.636186459E-1
7.140992079E0,-1.120000035E-1,2.540000081E-1,-4.629999995E-1,5.398416476E-1
7.145939674E0,-1.120000035E-1,2.540000081E-1,-4.629999995E-1,5.398416476E-1
7.150887068E0,-1.599999964E-1,2.469999939E-1,-4.300000072E-1,5.210652570E-1
7.155834521E0,-1.599999964E-1,2.469999939E-1,-4.300000072E-1,5.210652570E-1
7.160782102E0,-1.599999964E-1,2.469999939E-1,-4.300000072E-1,5.210652570E-1
7.165729625E0,-1.599999964E-1,2.469999939E-1,-4.300000072E-1,5.210652570E-1
7.170678924E0,-1.640000045E-1,2.739999890E-1,-5.080000162E-1,6.000300092E-1
7.175627703E0,-1.640000045E-1,2.739999890E-1,-5.080000162E-1,6.000300092E-1
7.180572716E0,-1.969999969E-1,2.109999955E-1,-5.619999766E-1,6.318021610E-1
7.185518843E0,-1.969999969E-1,2.109999955E-1,-5.619999766E-1,6.318021610E-1
7.190470768E0,-1.969999969E-1,2.109999955E-1,-5.619999766E-1,6.318021610E-1
7.195420995E0,-1.969999969E-1,2.109999955E-1,-5.619999766E-1,6.318021610E-1
7.200369340E0,-1.299999952E-1,2.319999933E-1,-5.759999752E-1,6.344288511E-1
7.205318233E0,-1.299999952E-1,2.319999933E-1,-5.759999752E-1,6.344288511E-1
7.210267475E0,-1.299999952E-1,1.570000052E-1,-5.270000100E-1,5.650469104E-1
7.215216616E0,-1.299999952E-1,1.570000052E-1,-5.270000100E-1,5.650469104E-1
7.220163355E0,-1.169999987E-1,1.309999973E-1,-5.659999847E-1,5.926263424E-1
7.225110820E0,-1.169999987E-1,1.309999973E-1,-5.659999847E-1,5.926263424E-1
7.230058310E0,-7.199999690E-2,1.120000035E-1,-6.159999967E-1,6.302253535E-1
7.235005803E0,-7.199999690E-2,1.120000035E-1,-6.159999967E-1,6.302253535E-1
7.239955693E0,-3.099999949E-2,1.260000020E-1,-6.140000224E-1,6.275611747E-1
7.244904880E0,-3.099999949E-2,1.260000020E-1,-6.140000224E-1,6.275611747E-1
7.249854493E0,-1.049999967E-1,1.519999951E-1,-6.819999814E-1,7.065783555E-1
7.254803972E0,-1.049999967E-1,1.519999951E-1,-6.819999814E-1,7.065783555E-1
7.259752304E0,-9.200000018E-2,2.029999942E-1,-6.700000167E-1,7.060970330E-1
7.264700973E0,-9.200000018E-2,2.029999942E-1,-6.700000167E-1,7.060970330E-1
7.269648341E0,-1.260000020E-1,2.080000043E-1,-6.480000019E-1,6.921300490E-1
7.274596074E0,-1.260000020E-1,2.080000043E-1,-6.480000019E-1,6.921300490E-1
7.279544479E0,-1.250000000E-1,1.949999928E-1,-6.110000014E-1,6.534301791E-1
7.284492688E0,-1.250000000E-1,1.949999928E-1,-6.110000014E-1,6.534301791E-1
7.289437183E0,-1.220000014E-1,1.990000010E-1,-5.450000167E-1,5.928828037E-1
7.294382766E0,-1.220000014E-1,1.990000010E-1,-5.450000167E-1,5.928828037E-1
7.299328481E0,-6.599999964E-2,2.300000042E-1,-5.000000000E-1,5.543067760E-1
7.304274154E0,-6.599999964E-2,2.300000042E-1,-5.000000000E-1,5.543067760E-1
7.309220255E0,-6.499999762E-2,2.080000043E-1,-4.690000117E-1,5.171556946E-1
7.314166232E0,-6.499999762E-2,2.080000043E-1,-4.690000117E-1,5.171556946E-1
7.319115079E0,-3.099999949E-2,2.329999954E-1,-5.080000162E-1,5.597445974E-1
7.324063082E0,-3.099999949E-2,2.329999954E-1,-5.080000162E-1,5.597445974E-1
7.329009506E0,3.000000026E-3,2.440000027E-1,-5.379999876E-1,5.907528993E-1
7.333956393E0,3.000000026E-3,2.440000027E-1,-5.379999876E-1,5.907528993E-1
7.338907965E0,-3.999999911E-2,2.960000038E-1,-5.519999862E-1,6.276304541E-1
7.343858164E0,-3.999999911E-2,2.960000038E-1,-5.519999862E-1,6.276304541E-1
7.348805787E0,-2.199999988E-2,2.639999986E-1,-5.740000010E-1,6.321835179E-1
7.353754166E0,-2.199999988E-2,2.639999986E-1,-5.740000010E-1,6.321835179E-1
7.358704132E0,8.999999613E-3,2.349999994E-1,-6.039999723E-1,6.481681621E-1
7.363653631E0,8.999999613E-3,2.349999994E-1,-6.039999723E-1,6.481681621E-1
7.368603716E0,-2.800000086E-2,1.689999998E-1,-6.219999790E-1,6.451580999E-1
7.373553631E0,-2.800000086E-2,1.689999998E-1,-6.219999790E-1,6.451580999E-1
7.378504162E0,-4.600000009E-2,1.819999963E-1,-6.060000062E-1,6.344099670E-1
7.383454529E0,-4.600000009E-2,1.819999963E-1,-6.060000062E-1,6.344099670E-1
7.388400682E0,-8.200000226E-2,1.829999983E-1,-5.929999948E-1,6.259888126E-1
7.393348069E0,-8.200000226E-2,1.829999983E-1,-5.929999948E-1,6.259888126E-1
7.398299043E0,-3.299999982E-2,1.640000045E-1,-6.060000062E-1,6.286660552E-1
7.403248976E0,-3.299999982E-2,1.640000045E-1,-6.060000062E-1,6.286660552E-1
7.408201286E0,3.000000026E-3,2.319999933E-1,-5.680000186E-1,6.135609326E-1
7.413152899E0,3.000000026E-3,2.319999933E-1,-5.680000186E-1,6.135609326E-1
7.418098523E0,-1.600000076E-2,1.770000011E-1,-5.839999914E-1,6.104432737E-1
7.423045902E0,-1.600000076E-2,1.770000011E-1,-5.839999914E-1,6.104432737E-1
7.427995629E0,-3.200000152E-2,2.080000043E-1,-5.950000286E-1,6.311204607E-1
7.432944670E0,-3.200000152E-2,2.080000043E-1,-5.950000286E-1,6.311204607E-1
7.437893528E0,-8.999999613E-3,1.959999949E-1,-5.569999814E-1,5.905471846E-1
7.442842441E0,-8.999999613E-3,1.959999949E-1,-5.569999814E-1,5.905471846E-1
7.447791050E0,6.000000052E-3,2.860000134E-1,-5.460000038E-1,6.163992309E-1
7.452739749E0,6.000000052E-3,2.860000134E-1,-5.460000038E-1,6.163992309E-1
7.457685816E0,-4.100000113E-2,2.720000148E-1,-5.389999747E-1,6.051330274E-1
7.462632661E0,-4.100000113E-2,2.720000148E-1,-5.389999747E-1,6.051330274E-1
7.467580497E0,-5.499999970E-2,2.549999952E-1,-5.329999924E-1,5.934130007E-1
7.472528044E0,-5.499999970E-2,2.549999952E-1,-5.329999924E-1,5.934130007E-1
7.477475922E0,-6.700000167E-2,2.579999864E-1,-5.500000119E-1,6.111898284E-1
7.482423717E0,-6.700000167E-2,2.579999864E-1,-5.500000119E-1,6.111898284E-1
7.487371888E0,-8.600000292E-2,2.240000069E-1,-5.389999747E-1,5.899940477E-1
7.492319949E0,-8.600000292E-2,2.240000069E-1,-5.389999747E-1,5.899940477E-1
7.497265220E0,-7.500000298E-2,2.509999871E-1,-5.720000267E-1,6.291343454E-1
7.502211319E0,-7.500000298E-2,2.509999871E-1,-5.720000267E-1,6.291343454E-1
7.507160230E0,-6.599999964E-2,2.430000007E-1,-5.619999766E-1,6.158319365E-1
7.512108317E0,-6.599999964E-2,2.430000007E-1,-5.619999766E-1,6.158319365E-1
7.517053234E0,-7.500000298E-2,2.989999950E-1,-5.529999733E-1,6.331152880E-1
7.521999083E0,-7.500000298E-2,2.989999950E-1,-5.529999733E-1,6.331152880E-1
7.526943127E0,-4.600000009E-2,2.680000067E-1,-5.210000277E-1,5.876912730E-1
7.531887700E0,-4.600000009E-2,2.680000067E-1,-5.210000277E-1,5.876912730E-1
7.536835774E0,-1.169999987E-1,2.440000027E-1,-5.400000215E-1,6.040074703E-1
